ID,CategoryID,Title,Authors,ISBN,URL
"17176","14","У козы теперь козленок","Марьет Хаубертс, Айрис Дэппе","","http://www.mann-ivanov-ferber.ru/books/u-kozy-teper-kozlenok/"
"16467","15","Фредерик Кук на вершине континента","Дмитрий Шпаро","","http://www.mann-ivanov-ferber.ru/books/frederik-kuk-na-vershine-kontinenta/"
"16016","9","Новые размышления о менеджменте","Ицхак Адизес","","http://www.mann-ivanov-ferber.ru/books/novye-razmyshleniya-o-menedzhmente/"
"17191","12","Переполох дудлов","Зиффлин","","http://www.mann-ivanov-ferber.ru/books/perepoloh-dudlov/"
"17212","12","Пространство дудлов","Зиффлин","","http://www.mann-ivanov-ferber.ru/books/prostranstvo-dudlov/"
"17268","12","Мания ботаника","Зиффлин, Ирина Винник","","http://www.mann-ivanov-ferber.ru/books/maniya-botanika/"
"17332","14","Сказочный лес","Света Шендрик","","http://www.mann-ivanov-ferber.ru/books/skazochnyij-les/"
"16147","11","Тишина","Тит Нат Хан","","http://www.mann-ivanov-ferber.ru/books/tishina/"
"17127","15","Верховный алгоритм","Педро Домингос","","http://www.mann-ivanov-ferber.ru/books/verhovnyj-algoritm/"
"16575","11","100 способов изменить жизнь","Лариса Парфентьева","","http://www.mann-ivanov-ferber.ru/books/100-sposobov-izmenit-zhizn/"
"16741","14","Испытание ребенком","Джон Готтман, Джули Шварц-Готтман","","http://www.mann-ivanov-ferber.ru/books/ispytanie-rebenkom/"
"17224","14","По горячим следам","Ганс Юрген Пресс","","http://www.mann-ivanov-ferber.ru/books/po-goryachim-sledam/"
"17275","15","Неизведанный Байкал","Валерий Малеев","","http://www.mann-ivanov-ferber.ru/books/neizvedannyj-bajkal/"
"16858","12","Рисовать — это круто","Джон Хендрикс","","http://www.mann-ivanov-ferber.ru/books/risovat-eto-kruto/"
"16447","9","Как все испортить и разорить бизнес","Святослав Бирюлин","","http://www.mann-ivanov-ferber.ru/books/kak-vse-isportit-i-razorit-biznes/"
"16753","11","Магия утра","Хэл Элрод","","http://www.mann-ivanov-ferber.ru/books/magiya-utra/"
"16696","9","Сырок","Борис Александров","","http://www.mann-ivanov-ferber.ru/books/syrok/"
"17000","12","Творческий беспорядок","Дарелл Годфри","","http://www.mann-ivanov-ferber.ru/books/tvorcheskij-besporyadok/"
"17159","14","Буквы","Анхельс Наварро","","http://www.mann-ivanov-ferber.ru/books/bukvy/"
"17160","14","Числа","Анхельс Наварро","","http://www.mann-ivanov-ferber.ru/books/chisla/"
"17161","14","Животные","Анхельс Наварро","","http://www.mann-ivanov-ferber.ru/books/zhivotnye/"
"17162","14","Игрушки","Анхельс Наварро","","http://www.mann-ivanov-ferber.ru/books/igrushki/"
"17170","14","Привет, весна!","Анхельс Наварро","","http://www.mann-ivanov-ferber.ru/books/privet-vesna/"
"17171","14","Привет, лето!","Анхельс Наварро","","http://www.mann-ivanov-ferber.ru/books/privet-leto/"
"17172","14","Привет, осень!","Анхельс Наварро","","http://www.mann-ivanov-ferber.ru/books/privet-osen/"
"17173","14","Привет, зима!","Анхельс Наварро","","http://www.mann-ivanov-ferber.ru/books/privet-zima/"
"16672","13","Руководство ультрамарафонца","Хэл Кернер, Адам Чейз","","http://www.mann-ivanov-ferber.ru/books/rukovodstvo-ultramarafonca/"
"17227","14","Следуй за линией","Лора Люнгквист","","http://www.mann-ivanov-ferber.ru/books/sleduj-za-liniej/"
"16932","12","Хирамеки","Пенг и Ху","","http://www.mann-ivanov-ferber.ru/books/hirameki/"
"17064","12","Сборище дудлов","Зиффлин, Лей Мелендрес","","http://www.mann-ivanov-ferber.ru/books/sborishe-dudlov/"
"16453","13","Вилки вместо ножей","Алона Пульде, Мэтью Ледерман","","http://www.mann-ivanov-ferber.ru/books/vilki-protiv-nozhej/"
"17218","14","Витаминки","Агнешка Совиньская","","http://www.mann-ivanov-ferber.ru/books/vitaminki/"
"17050","12","Линия — это точка, которая пошла погулять","Джо Фернихо, Лорен Фарнсворт","","http://www.mann-ivanov-ferber.ru/books/liniya-eto-tochka-kotoraya-poshla-pogulyat/"
"16115","15","Квантовая вселенная","Брайан Кокс, Джефф Форшоу","","http://www.mann-ivanov-ferber.ru/books/kvantovaya-vselennaya/"
"16859","11","Быть, а не казаться","Стивен Кови","","http://www.mann-ivanov-ferber.ru/books/byt-a-ne-kazatsya/"
"17164","14","Играй!","Ориол Риполл","","http://www.mann-ivanov-ferber.ru/books/igraj/"
"17019","14","За покупками","Элис Мелвин","","http://www.mann-ivanov-ferber.ru/books/za-pokupkami/"
"17103","14","Как объяснить ребенку науку","Кэрол Вордерман","","http://www.mann-ivanov-ferber.ru/books/kak-obyasnit-rebenku-nauku/"
"16684","12","Портреты фруктов и овощей","Билли Шоуэлл","","http://www.mann-ivanov-ferber.ru/books/portrety-fruktov-i-ovoshej/"
"16450","15","Симпсоны и их математические секреты","Саймон Сингх","","http://www.mann-ivanov-ferber.ru/books/simpsony-i-ih-matematicheskie-sekrety/"
"16747","13","Энергия крахмала","Джон Макдугалл и Мэри Макдугалл","","http://www.mann-ivanov-ferber.ru/books/energiya-krahmala/"
"16760","12","Вокруг света на велосипеде","Шань Цзян","","http://www.mann-ivanov-ferber.ru/books/vokrug-sveta-na-velosipede/"
"16808","12","Между надо и хочу","Эль Луна","","http://www.mann-ivanov-ferber.ru/books/mezhdu-nado-i-hochu/"
"17016","14","Зверажуры","Сара Деннис, Сэм Хатчинсон","","http://www.mann-ivanov-ferber.ru/books/zverazhury/"
"6866","14","Азбука","Юлия Тараканова","","http://www.mann-ivanov-ferber.ru/books/children/abc/"
"15855","15","Chineasy каждый день","ШаоЛань Сюэ","","http://www.mann-ivanov-ferber.ru/books/chineasy-kazhdyj-den/"
"14889","9","Все начальники делают это","Брюс Тулган","","http://www.mann-ivanov-ferber.ru/books/27-problem-menedzhera/"
"16850","12","Нетронутая красота","Клэр Скалли","","http://www.mann-ivanov-ferber.ru/books/netronutaya-krasota/"
"15543","9","Развитие бизнеса","Верн Харниш","","http://www.mann-ivanov-ferber.ru/books/razvitie-biznesa/"
"17023","14","Жизнь минимотов","Годлен де Розамель","","http://www.mann-ivanov-ferber.ru/books/zhizn-minimotov/"
"16313","10","Не очевидно","Рохит Бхаргава","","http://www.mann-ivanov-ferber.ru/books/ne-ochevidno/"
"17007","14","Детектив Пьер распутывает дело","Хиро Камигаки и IC4DESIGN","","http://www.mann-ivanov-ferber.ru/books/detektiv-per-rasputyvaet-delo/"
"16694","12","642 стильные идеи, что нарисовать","","","http://www.mann-ivanov-ferber.ru/books/642-stilnye-idei-chto-narisovat/"
"15547","12","Реальный репортер","Дмитрий Соколов-Митрич","","http://www.mann-ivanov-ferber.ru/books/realnyj-reporter/"
"16135","11","Одна привычка в неделю","Бретт Блюменталь","","http://www.mann-ivanov-ferber.ru/books/1-privychka-v-nedelyu/"
"16864","14","Разноцветные джунгли","Магали Аттиогбе","","http://www.mann-ivanov-ferber.ru/books/raznocvetnye-dzhungli/"
"16865","14","Разноцветный лес","Магали Аттиогбе","","http://www.mann-ivanov-ferber.ru/books/raznocvetnyj-les/"
"16343","11","Лучше поздно, чем никогда","Барбара Шер","","http://www.mann-ivanov-ferber.ru/books/luchshe-pozdno-chem-nikogda/"
"16867","14","100. Альбом для раскрашивания","Доминика Липневская","","http://www.mann-ivanov-ferber.ru/books/100-albom-dlya-raskrashivsniya/"
"15863","15","Интеллектуальный инсульт","Кирилл Николаев, Шекия Абдуллаева","","http://www.mann-ivanov-ferber.ru/books/intellektualnyj-insult/"
"16342","15","Защити себя по методикам спецслужб","Джейсон Хансон","","http://www.mann-ivanov-ferber.ru/books/zashiti-sebya-po-metodikam-specsluzhb/"
"16915","14","Гарольд","Клаудия Болдт","","http://www.mann-ivanov-ferber.ru/books/garold/"
"16469","12","От точки к точке","Гарет Мур","","http://www.mann-ivanov-ferber.ru/books/ot-tochki-k-tochke/"
"16841","14","Напиши свою книгу приключений","Пол Даусвел","","http://www.mann-ivanov-ferber.ru/books/napishi-svoyu-knigu-priklyuchenij/"
"16366","11","Триггеры","Маршалл Голдсмит, Марк Рейтер","","http://www.mann-ivanov-ferber.ru/books/triggery/"
"16758","12","Удивительные строения","Стив Макдональд","","http://www.mann-ivanov-ferber.ru/books/udivitelnye-stroeniya/"
"16838","14","Создания большие и маленькие","Люси Энгельман","","http://www.mann-ivanov-ferber.ru/books/sozdaniya-bolshie-i-malenkie/"
"16554","14","Школа искусств","Тил Триггс, Дэниел Фрост","","http://www.mann-ivanov-ferber.ru/books/shkola-iskusstv/"
"16148","10","Искусство проведения мероприятий","Александр Шумович, Алексей Берлов","","http://www.mann-ivanov-ferber.ru/books/iskusstvo-provedeniya-meropriyatij/"
"16754","14","Космос","Дмитрий Костюков, Зина Сурова","","http://www.mann-ivanov-ferber.ru/books/kosmosbook/"
"14957","15","Голая статистика","Чарльз Уилан","","http://www.mann-ivanov-ferber.ru/books/golaya-statistika/"
"16736","14","Kumon. Математика. Дроби. Уровень 5","","","http://www.mann-ivanov-ferber.ru/books/kumon-matematika-drobi-uroven-5/"
"16735","14","Kumon. Математика. Дроби. Уровень 4","","","http://www.mann-ivanov-ferber.ru/books/kumon-matematika-drobi-uroven-4/"
"16734","14","Kumon. Математика. Умножение. Уровень 4","","","http://www.mann-ivanov-ferber.ru/books/kumon-matematika-umnozhenie-uroven-4/"
"16733","14","Kumon. Математика. Деление. Уровень 4","","","http://www.mann-ivanov-ferber.ru/books/kumon-matematika-delenie-uroven-4/"
"16073","15","Парадокс страсти","Дин Делис, Кассандра Филлипс","","http://www.mann-ivanov-ferber.ru/books/paradoks-strasti/"
"14377","10","Экспресс-маркетинг","Александр Левитас","","http://www.mann-ivanov-ferber.ru/books/bystryj-marketing/"
"12247","12","Взлом креатива","Майкл Микалко","","http://www.mann-ivanov-ferber.ru/books/vzlom_kreativa/"
"16791","14","Хронология","Петер Гюс","","http://www.mann-ivanov-ferber.ru/books/hronologiya/"
"15899","13","Нация фастфуда","Эрик Шлоссер","","http://www.mann-ivanov-ferber.ru/books/naciya-fastfuda/"
"16002","15","Простые вопросы","Владимир Антонец","","http://www.mann-ivanov-ferber.ru/books/prostye-voprosy/"
"16706","14","Фантазариум","Жофи Барабаш, Жужа Мойзер","","http://www.mann-ivanov-ferber.ru/books/fantazarium/"
"15895","13","Как отучить ребенка от сладкого","Джейкоб Тейтельбаум, Дебора Кеннеди","","http://www.mann-ivanov-ferber.ru/books/kak-otuchit-rebenka-ot-sladkogo/"
"16757","14","Я бы так не смог","Станислав Востоков, Саша Сидорцова","","http://www.mann-ivanov-ferber.ru/books/ya-by-tak-ne-smog/"
"16368","14","Великоляпная история","Патрик Макдоннел","","http://www.mann-ivanov-ferber.ru/books/velikolyapnaya-istoriya/"
"16319","9","Лабиринты стратегии","Александр Паньков, Дмитрий Хохлов","","http://www.mann-ivanov-ferber.ru/books/labirinty-strategii/"
"15794","10","Согласовано!","Игорь Манн, Анна Турусина, Максим Батырев (Комбат)","","http://www.mann-ivanov-ferber.ru/books/soglasovano/"
"16737","14","Kumon. Математика. Обыкновенные дроби. Уровень 6","","","http://www.mann-ivanov-ferber.ru/books/kumon-matematika-obyknovennye-drobi-uroven-6/"
"15854","11","На пределе","Эрик Бертран Ларссен","","http://www.mann-ivanov-ferber.ru/books/na-predele/"
"15627","2","Быть начальником — это нормально","Брюс Тулган","","http://www.mann-ivanov-ferber.ru/books/byt-nachalnikom-eto-normalno/"
"16667","14","Природа над землей и под землей","Анн-Софи Боманн, Клотильд Перрен","","http://www.mann-ivanov-ferber.ru/books/priroda-nad-zemlej-i-pod-zemlej/"
"15649","12","642 идеи, о чем еще написать","","","http://www.mann-ivanov-ferber.ru/books/642-idei-o-chem-eshe-napisat/"
"16664","14","Творческая мастерская","Ракель Дорли","","http://www.mann-ivanov-ferber.ru/books/tvorcheskaya-masterskaya/"
"16067","14","Ты можешь больше, чем ты думаешь","Томас Армстронг","","http://www.mann-ivanov-ferber.ru/books/ty-umnee-chem-kazhetsya/"
"16154","14","Что у него в голове?","Эмбер и Энди Анковски","","http://www.mann-ivanov-ferber.ru/books/chto-u-nego-v-golove/"
"14972","15","Креативный класс","Ричард Флорида","","http://www.mann-ivanov-ferber.ru/books/kreativnyj-klass/"
"16322","14","Творчество с малышами","Наталья Костикова","","http://www.mann-ivanov-ferber.ru/books/tvorchestvo-s-malyshami/"
"15548","11","Внимательный мозг","Дэниел Сигел","","http://www.mann-ivanov-ferber.ru/books/vnimatelnyj-mozg/"
"15799","15","Школа будущего","Кен Робинсон, Лу Ароника","","http://www.mann-ivanov-ferber.ru/books/shkola-budushego/"
"15909","9","Бизнес как игра","Сергей Абдульманов, Дмитрий Кибкало, Дмитрий Борисов","","http://www.mann-ivanov-ferber.ru/books/biznes-kak-igra/"
"16300","14","Где же торт?","Тэ Тён Кин","","http://www.mann-ivanov-ferber.ru/books/gde-zhe-tort/"
"16298","14","Животные-архитекторы","Даниэль Нассар, Хулио Антонио Бласко","","http://www.mann-ivanov-ferber.ru/books/zhivotnye-arhitektory/"
"16327","14","Животные-врачи","Энджи Триус, Хулио Антонио Бласко, Марк Доран","","http://www.mann-ivanov-ferber.ru/books/zhivotnye-vrachi/"
"16301","14","Как собрать мотоцикл","Мартин Содомка","","http://www.mann-ivanov-ferber.ru/books/kak-sobrat-motocikl/"
"15715","15","Исчезающие носки, новогодние обещания и еще 97 загадок бытия","Дэн Ариели","","http://www.mann-ivanov-ferber.ru/books/ischezayushie-noski/"
"6609","12","Выходит продюсер","Александр Роднянский","","http://www.mann-ivanov-ferber.ru/books/paperbook/producer/"
"16075","12","Удивительные города","Стив Макдональд","","http://www.mann-ivanov-ferber.ru/books/udivitelnye-goroda/"
"16295","14","Тоби и гиганты ледникового периода","Джо Лиллингтон","","http://www.mann-ivanov-ferber.ru/books/tobi-i-giganty-lednikovogo-perioda/"
"16287","14","Без ума от обезьян","Оуэн Дэйви","","http://www.mann-ivanov-ferber.ru/books/bez-uma-ot-obezyan/"
"16078","14","Снег","Марк Кассино, Джон Нельсон","","http://www.mann-ivanov-ferber.ru/books/sneg/"
"18150","14","Морщинки на бабулином лице","Симона Чираоло","","http://www.mann-ivanov-ferber.ru/books/morshhinki-na-babulinom-licze/"
"15360","11","Момент истины","Сайен Бейлок","","http://www.mann-ivanov-ferber.ru/books/moment-istiny/"
"14966","9","Размышления о менеджменте","Ицхак Адизес","","http://www.mann-ivanov-ferber.ru/books/razmyshlenija-o-menedzhmente/"
"15132","12","Учись слушать","Марина Москвина","","http://www.mann-ivanov-ferber.ru/books/uchis-slushat/"
"16093","5","Ветер уносит цветы","Ольга Головешкина","","http://www.mann-ivanov-ferber.ru/books/veter-unosit-cvety/"
"15274","15","Санта действительно существует?","Эрик Каплан","","http://www.mann-ivanov-ferber.ru/books/ded-moroz-sushestvuet/"
"16111","14","Великие путешествия","Елена Качур","","http://www.mann-ivanov-ferber.ru/books/velikie-puteshestviya/"
"15797","12","Вторжение дудлов","Зиффлин, Керби Росэйнс","","http://www.mann-ivanov-ferber.ru/books/vtorzhenie-dudlov/"
"16064","14","Чудеса в кармашке, или Поиски Деда Мороза","Ася Ванякина, Екатерина Гаврилова","","http://www.mann-ivanov-ferber.ru/books/chudesa-v-karmashke-ili-poiski-deda-moroza/"
"15812","15","Из космоса границ не видно","Рон Гаран","","http://www.mann-ivanov-ferber.ru/books/iz-kosmosa-granic-ne-vidno/"
"14965","15","Размышления о политике","Ицхак Адизес","","http://www.mann-ivanov-ferber.ru/books/razmyshlenija-o-politike/"
"16097","9","Как привести дела в порядок","Дэвид Аллен","","http://www.mann-ivanov-ferber.ru/books/mif/gettingthingsdone/"
"16052","14","Спасательные машины","Стивен Бисти","","http://www.mann-ivanov-ferber.ru/books/spasatelnye-mashiny/"
"16015","14","KUMON. Учимся умножать. Простые примеры","","","http://www.mann-ivanov-ferber.ru/books/kumon-uchimsya-umnozhat-prostye-primery/"
"16014","14","KUMON. Учимся умножать","","","http://www.mann-ivanov-ferber.ru/books/kumon-uchimsya-umnozhat/"
"16013","14","KUMON. Учимся вычитать","","","http://www.mann-ivanov-ferber.ru/books/kumon-uchimsya-vychitat/"
"16110","14","Играем в искусство: от реализма к абстракционизму","Наташа Кайя, Кира Мрик","","http://www.mann-ivanov-ferber.ru/books/igraem-v-iskusstvo/"
"16050","14","Придумано девочками","Кэтрин Тиммеш, Мелисса Свит","","http://www.mann-ivanov-ferber.ru/books/pridumano-devochkami/"
"16012","14","KUMON. Учимся вычитать. Простые примеры","","","http://www.mann-ivanov-ferber.ru/books/kumon-uchimsya-vychitat-prostye-primery/"
"16011","14","KUMON. Учимся складывать. Простые примеры","","","http://www.mann-ivanov-ferber.ru/books/kumon-uchimsya-skladyvat-prostye-primery/"
"16010","14","KUMON. Учимся складывать","","","http://www.mann-ivanov-ferber.ru/books/kumon-uchimsya-skladyvat/"
"18010","14","Фанату комиксов. Подарочный комплект","Люк Пирсон, Элизабет Голдинг","","http://www.mann-ivanov-ferber.ru/books/fanatu-komiksov/"
"18013","14","3D поделки. Подарочный комплект","","","http://www.mann-ivanov-ferber.ru/books/davaj-delat-podelki/"
"18015","14","Будущему художнику. Подарочный комплект","Майкл Берд, Элизабет Голдинг","","http://www.mann-ivanov-ferber.ru/books/budushhemu-xudozhniku/"
"18018","14","Маленькому изобретателю. Подарочный комплект","Дэвид Маколи, Нил Ардли","","http://www.mann-ivanov-ferber.ru/books/nabor-pochemuchki/"
"15531","9","Тайм-менеджмент","Брайан Трейси","","http://www.mann-ivanov-ferber.ru/books/tajm-menedzhment/"
"15917","15","Стильное путешествие налегке","Анна Шарлай","","http://www.mann-ivanov-ferber.ru/books/stilnoe-puteshestvie-nalegke/"
"14668","15","Мы — это музыка","Виктория Уильямсон","","http://www.mann-ivanov-ferber.ru/books/muzika-eto-mi/"
"15686","9","Открывая организации будущего","Фредерик Лалу","","http://www.mann-ivanov-ferber.ru/books/novyj-vzglyad-na-organizacii/"
"15632","11","Еженедельник Номера 1","Игорь Манн","","http://www.mann-ivanov-ferber.ru/books/ezhenedelnik-nomera-1/"
"15706","15","Становление Стива Джобса","Брент Шлендер, Рик Тетсли","","http://www.mann-ivanov-ferber.ru/books/stanovlenie-stiva-dzhobsa/"
"15454","13","Здоровая, счастливая, сексуальная","Кэйти Силкокс","","http://www.mann-ivanov-ferber.ru/books/zdorovaya-schastlivaya-seksualnaya/"
"17960","14","Адвент-календарь «Как Дед Мороз шапку искал»","Ася Ванякина, Любовь Макарова","","http://www.mann-ivanov-ferber.ru/books/advent-kalendar-kak-ded-moroz-shapku-iskal/"
"15976","14","Путешествие","Аарон Бекер","","http://www.mann-ivanov-ferber.ru/books/puteshestvie/"
"15951","14","Большая книга поездов","Маттиас де Леу","","http://www.mann-ivanov-ferber.ru/books/bolshaya-kniga-poezdov/"
"15537","11","Без жалости к себе","Эрик Бертран Ларссен","","http://www.mann-ivanov-ferber.ru/books/ty-mozhesh-bolshe/"
"15979","14","Цветной календарь 2016","Зина Сурова","","http://www.mann-ivanov-ferber.ru/books/cvetnoj-kalendar-2016/"
"15978","14","С Новым годом!","Елена Долгова","","http://www.mann-ivanov-ferber.ru/books/s-novym-godom/"
"15792","9","Госслужба на 100%","Глеб Архангельский, Ольга Стрелкова","","http://www.mann-ivanov-ferber.ru/books/gossluzhba-na-100/"
"15735","14","Почему я?","Айджа Майрок","","http://www.mann-ivanov-ferber.ru/books/pochemu-ya/"
"10308","11","Отказываюсь выбирать!","Барбара Шер","","http://www.mann-ivanov-ferber.ru/books/otkazyvayus_vybirat/"
"15914","14","KUMON. Лабиринты. Транспорт","","","http://www.mann-ivanov-ferber.ru/books/kumon-labirinty-transport/"
"15913","14","KUMON. Игры с числами от 1 до 70","","","http://www.mann-ivanov-ferber.ru/books/kumon-igry-s-chislami-ot-1-do-70/"
"15911","14","KUMON. Волшебные поделки","","","http://www.mann-ivanov-ferber.ru/books/kumon-volshebnye-podelki/"
"15457","12","Я, ты, мы","Лиза Кьюрри","","http://www.mann-ivanov-ferber.ru/books/ya-ty-my/"
"15920","14","KUMON. Учимся раскрашивать. В зоопарке","","","http://www.mann-ivanov-ferber.ru/books/kumon-uchimsya-raskrashivat-v-zooparke/"
"14953","9","Scrum","Джефф Сазерленд","","http://www.mann-ivanov-ferber.ru/books/scrum/"
"15282","15","Вопрос на засыпку","Джон Фарндон","","http://www.mann-ivanov-ferber.ru/books/vopros-na-zasypku/"
"15694","14","Кто прячется в лесу?","Айна Бестард","","http://www.mann-ivanov-ferber.ru/books/kto-pryachetsya-v-lesu/"
"15461","13","Витамания","Кэтрин Прайс","","http://www.mann-ivanov-ferber.ru/books/vitamaniya/"
"15455","15","Искусство войны в иллюстрациях","Джессика Хэги","","http://www.mann-ivanov-ferber.ru/books/iskusstvo-vojny-v-illyustraciyah/"
"15175","15","Кексы в кружке","Мима Синклер","","http://www.mann-ivanov-ferber.ru/books/keksy-v-kruzhke/"
"15820","14","Как собрать автомобиль","Мартин Содомка","","http://www.mann-ivanov-ferber.ru/books/kak-sobrat-avtomobil/"
"15821","14","Как собрать самолет","Мартин Содомка","","http://www.mann-ivanov-ferber.ru/books/kak-sobrat-samolet/"
"15507","14","Ближе к природе","Клэр Уокер Лесли","","http://www.mann-ivanov-ferber.ru/books/blizhe-k-prirode/"
"15889","14","KUMON. Первые шаги. Давай сложим картинки! Весёлые истории","","","http://www.mann-ivanov-ferber.ru/books/kumon-slozhim-kartinki-vesyolye-istorii/"
"15888","14","KUMON. Первые шаги. Давай клеить! Весёлые истории","","","http://www.mann-ivanov-ferber.ru/books/kumon-davaj-kleit-vesyolye-istorii/"
"15887","14","KUMON. Первые шаги. Давай вырезать! Весёлые истории","","","http://www.mann-ivanov-ferber.ru/books/kumon-davaj-vyrezat-vesyolye-istorii/"
"15886","14","KUMON. Первые шаги. Давай рисовать! Весёлые истории","","","http://www.mann-ivanov-ferber.ru/books/kumon-davaj-risovat-vesyolye-istorii/"
"17803","14","JavaScript для детей","Ник Морган","","http://www.mann-ivanov-ferber.ru/books/javascript-dlya-detej/"
"17797","14","Звездная ночь Ван Гога","Майкл Берд, Кейт Эванс","","http://www.mann-ivanov-ferber.ru/books/zvezdnaya-noch-van-goga-i-drugie-istorii-o-tom-kak-rozhdaetsya-iskusstvo/"
"17788","14","Развивающие игры от Таро Гоми","Таро Гоми","","http://www.mann-ivanov-ferber.ru/books/razvivayushhie-igryi-ot-taro-gomi/"
"17781","14","3 года вместе с ребёнком","Бетси Франко","","http://www.mann-ivanov-ferber.ru/books/3-goda-vmeste-s-rebyonkom/"
"15550","9","Как управляют лучшие","Брайан Трейси","","http://www.mann-ivanov-ferber.ru/books/kak-upravlyayut-luchshie/"
"15383","13","7 минут на фитнес","Бретт Клика","","http://www.mann-ivanov-ferber.ru/books/7-minut-na-fitnes/"
"17739","14","Как построить дом","Мартин Содомка","","http://www.mann-ivanov-ferber.ru/books/kak-postroit-dom/"
"17719","14","Профессор Астрокот и его приключения в мире физики","Доминик Воллиман, Бен Ньюман","","http://www.mann-ivanov-ferber.ru/books/professor-astrokot-i-ego-priklyucheniya-v-mire-fiziki/"
"15207","15","Мозг и тело","Сайен Бейлок","","http://www.mann-ivanov-ferber.ru/books/mozg-i-telo/"
"15749","14","Как обустроить детскую","Татьяна Макурова","","http://www.mann-ivanov-ferber.ru/books/kak-obustroit-detskuyu/"
"14652","11","5 принципов проактивного мышления","Джон Миллер","","http://www.mann-ivanov-ferber.ru/books/principy-proaktivnosti/"
"17699","14","KUMON. Давай клеить! Вкусные задания","","","http://www.mann-ivanov-ferber.ru/books/kumon-davaj-kleit-vkusnyie-zadaniya/"
"15154","15","Мои путешествия. Следующие 10 лет","Федор Конюхов","","http://www.mann-ivanov-ferber.ru/books/moi-puteshestviya-sleduyushie-10-let/"
"15251","15","Размножение в неволе","Эстер Перель","","http://www.mann-ivanov-ferber.ru/books/razmnozhenie-v-nevole/"
"15370","9","До последнего квадратного метра","Сергей Разуваев, Ольга Донская","","http://www.mann-ivanov-ferber.ru/books/do-poslednego-kvadratnogo-metra/"
"14870","13","Китайское исследование на практике","Томас Кэмпбелл","","http://www.mann-ivanov-ferber.ru/books/kitajskoe-issledovanie-na-praktike/"
"15287","15","Мозг во сне","Андреа Рок","","http://www.mann-ivanov-ferber.ru/books/mozg-vo-sne/"
"15656","14","Профессор Астрокот и его путешествие в космос","Доминик Воллиман, Бен Ньюман","","http://www.mann-ivanov-ferber.ru/books/professor-astrokot-i-ego-puteshestvie-v-kosmos/"
"15746","14","Веселый зоопарк","Полина Нестерова","","http://www.mann-ivanov-ferber.ru/books/veselyj-zoopark/"
"15747","14","Город","Владимир Юденков","","http://www.mann-ivanov-ferber.ru/books/gorod/"
"15677","14","Большая книга природы","Никола Дэвис, Марк Хёрлд","","http://www.mann-ivanov-ferber.ru/books/bolshaya-kniga-prirody/"
"15676","14","Мы и наша история","Иван Поммо, Кристоф Илла-Сомерс","","http://www.mann-ivanov-ferber.ru/books/my-i-nasha-istoriya/"
"15565","14","Мир вокруг","Ален Грэ","","http://www.mann-ivanov-ferber.ru/books/mir-vokryg/"
"15566","14","Времена года","Ален Грэ","","http://www.mann-ivanov-ferber.ru/books/vremena-goda/"
"14974","11","Живи с чувством","Даниэлла Лапорт","","http://www.mann-ivanov-ferber.ru/books/karta-zhelanij/"
"15562","14","Хорошие манеры","Филипп Жальбер","","http://www.mann-ivanov-ferber.ru/books/horoshie-manery/"
"15374","15","Новая жизнь старых вещей","Вольфганг Хекль","","http://www.mann-ivanov-ferber.ru/books/novaya-zhizn-staryh-veshhej/"
"15272","14","Бинго для малышей","Ксения  Дрызлова, Настя Слепцова","","http://www.mann-ivanov-ferber.ru/books/bingo-dlya-malyshej/"
"15271","14","Дорожное бинго","Ксения  Дрызлова, Настя Слепцова","","http://www.mann-ivanov-ferber.ru/books/dorozhnoe-bingo/"
"14866","13","Transcend","Рэймонд Курцвейл, Терри Гроссман","","http://www.mann-ivanov-ferber.ru/books/nauka-protiv-stareniya/"
"14718","15","Не бери в голову","Крис Пэйли","","http://www.mann-ivanov-ferber.ru/books/ne-beri-v-golovu/"
"13440","11","Скорочтение","Питер Камп","","http://www.mann-ivanov-ferber.ru/books/molnienosnoe_chtenie/"
"14758","12","Артбук","Кэти Джонсон","","http://www.mann-ivanov-ferber.ru/books/sketchbuk-vashej-zhizni/"
"15557","14","LookBook","Елена Бевандиц, Смиляна Чох","","http://www.mann-ivanov-ferber.ru/books/look-book/"
"15581","14","KUMON. Волшебные линии","","","http://www.mann-ivanov-ferber.ru/books/kumon-volshebnye-linii/"
"15585","14","KUMON. Лабиринты. Животные","","","http://www.mann-ivanov-ferber.ru/books/kumon-labirinty-zhivotnye/"
"15584","14","KUMON. Учимся рисовать","","","http://www.mann-ivanov-ferber.ru/books/kumon-uchimsya-risovat/"
"15580","14","KUMON. Учимся раскрашивать","","","http://www.mann-ivanov-ferber.ru/books/kumon-uchimsya-raskrashivat/"
"15314","14","KUMON. Развивающие наклейки KUMON. Транспорт","","","http://www.mann-ivanov-ferber.ru/books/kumon-razvivayushie-naklejki-transport/"
"17510","12","Рисунок с нуля","Клэр Ватсон Гарсия","","http://www.mann-ivanov-ferber.ru/books/risunok-s-nulya/"
"13805","11","Как победить страх","Ольга Соломатина","","http://www.mann-ivanov-ferber.ru/books/kak_pobedit_strah/"
"15313","14","KUMON. Развивающие наклейки KUMON. В зоопарке","","","http://www.mann-ivanov-ferber.ru/books/kumon-razvivayushie-naklejki-v-zooparke/"
"15366","15","В лучшем виде","Владимир Яковлев","","http://www.mann-ivanov-ferber.ru/books/v-luchshem-vide/"
"14646","15","Красота в квадрате","Алекс Беллос","","http://www.mann-ivanov-ferber.ru/books/vselennaya-chisel/"
